1082        -105.01842160   33.05084176  0.000000E+00 -2.147739563286E+01 -2.147739563286E+01 -2.177641125874E+01  1.671900328510E+01  1.670378638545E+01  2.334794688021E+01  2.330743774576E+01 -1.577890022477E+02  9.819733564812E+05  6.256050145945E+07  9.795869883103E+05  6.263664132839E+07  1.495816408002E+03  1.517592819261E+03  9.795702693070E+05  9.795702693070E+05  1.219765298129E+01  1.216276269373E+01  9.219190256302E-01
1083        -105.01835334   33.05084486  0.000000E+00 -2.147777310843E+01 -2.147777310843E+01 -2.177674140952E+01  1.670649701495E+01  1.669127450066E+01  2.333555711633E+01  2.329504192614E+01 -1.577870665846E+02  9.819733440607E+05  6.256050146109E+07  9.795869760601E+05  6.263664132469E+07  1.495682425699E+03  1.517459167108E+03  9.795702695630E+05  9.795702695631E+05  1.219754997406E+01  1.216262937565E+01  9.223105841305E-01
1084        -105.01828508   33.05084796  0.000000E+00 -2.147815058050E+01 -2.147815058050E+01 -2.177707156128E+01  1.669399129245E+01  1.667876316482E+01  2.332316789762E+01  2.328264665440E+01 -1.577851305905E+02  9.819733316407E+05  6.256050146273E+07  9.795869638104E+05  6.263664132099E+07  1.495548457106E+03  1.517325528667E+03  9.795702698191E+05  9.795702698191E+05  1.219744619146E+01  1.216249550319E+01  9.227020431291E-01
1085        -105.01821682   33.05085106  0.000000E+00 -2.147852804906E+01 -2.147852804906E+01 -2.177740171398E+01  1.668148611760E+01  1.666625237862E+01  2.331077922655E+01  2.327025193121E+01 -1.577831942655E+02  9.819733192212E+05  6.256050146436E+07  9.795869515613E+05  6.263664131729E+07  1.495414502225E+03  1.517191903939E+03  9.795702700752E+05  9.795702700752E+05  1.219734124622E+01  1.216236107638E+01  9.230934026106E-01
1086        -105.01814856   33.05085416  0.000000E+00 -2.147890551409E+01 -2.147890551409E+01 -2.177773186762E+01  1.666898149182E+01  1.665374214275E+01  2.329839110331E+01  2.325785775727E+01 -1.577812576095E+02  9.819733068023E+05  6.256050146600E+07  9.795869393127E+05  6.263664131360E+07  1.495280561054E+03  1.517058292922E+03  9.795702703313E+05  9.795702703313E+05  1.219723707459E+01  1.216222609528E+01  9.234846625602E-01
1087        -105.01808030   33.05085726  0.000000E+00 -2.147928297558E+01 -2.147928297558E+01 -2.177806202218E+01  1.665647741529E+01  1.664123245787E+01  2.328600352843E+01  2.324546413323E+01 -1.577793206225E+02  9.819732943840E+05  6.256050146764E+07  9.795869270647E+05  6.263664130990E+07  1.495146633595E+03  1.516924695617E+03  9.795702705873E+05  9.795702705874E+05  1.219713135304E+01  1.216209055992E+01  9.238758229624E-01
1088        -105.01801204   33.05086036  0.000000E+00 -2.147966043350E+01 -2.147966043350E+01 -2.177839217764E+01  1.664397388890E+01  1.662872332469E+01  2.327361650227E+01  2.323307105980E+01 -1.577773833046E+02  9.819732819662E+05  6.256050146928E+07  9.795869148173E+05  6.263664130620E+07  1.495012719847E+03  1.516791112025E+03  9.795702708434E+05  9.795702708434E+05  1.219702446877E+01  1.216195447036E+01  9.242668838017E-01
1089        -105.01794378   33.05086346  0.000000E+00 -2.148003788784E+01 -2.148003788784E+01 -2.177872233400E+01  1.663147091318E+01  1.661621474389E+01  2.326123002589E+01  2.322067853764E+01 -1.577754456557E+02  9.819732695490E+05  6.256050147092E+07  9.795869025704E+05  6.263664130250E+07  1.494878819811E+03  1.516657542145E+03  9.795702710995E+05  9.795702710995E+05  1.219691797083E+01  1.216181782664E+01  9.246578450637E-01
1090        -105.01787552   33.05086656  0.000000E+00 -2.148041533858E+01 -2.148041533858E+01 -2.177905249123E+01  1.661896848884E+01  1.660370671614E+01  2.324884410001E+01  2.320828656743E+01 -1.577735076759E+02  9.819732571323E+05  6.256050147256E+07  9.795868903240E+05  6.263664129881E+07  1.494744933485E+03  1.516523985976E+03  9.795702713555E+05  9.795702713556E+05  1.219681108470E+01  1.216168062880E+01  9.250487067329E-01
1091        -105.01780726   33.05086965  0.000000E+00 -2.148079278074E+01 -2.148079278074E+01 -2.177938264542E+01  1.660646704131E+01  1.659119966756E+01  2.323645914810E+01  2.319589557374E+01 -1.577715692600E+02  9.819732447163E+05  6.256050147418E+07  9.795868780778E+05  6.263664129511E+07  1.494611048644E+03  1.516390431289E+03  9.795702716108E+05  9.795702716108E+05  1.219670342308E+01  1.216154281119E+01  9.254394015649E-01
1092        -105.01773900   33.05087274  0.000000E+00 -2.148117021927E+01 -2.148117021927E+01 -2.177971280045E+01  1.659396614642E+01  1.657869317356E+01  2.322407474775E+01  2.318350513352E+01 -1.577696305131E+02  9.819732323008E+05  6.256050147580E+07  9.795868658322E+05  6.263664129141E+07  1.494477177470E+03  1.516256890271E+03  9.795702718660E+05  9.795702718661E+05  1.219659498595E+01  1.216140443958E+01  9.258299968072E-01
1093        -105.01767074   33.05087584  0.000000E+00 -2.148154765911E+01 -2.148154765911E+01 -2.178004296021E+01  1.658146538119E+01  1.656618680925E+01  2.321169047708E+01  2.317111482339E+01 -1.577676915402E+02  9.819732198858E+05  6.256050147744E+07  9.795868535875E+05  6.263664128771E+07  1.494343332234E+03  1.516123375194E+03  9.795702721221E+05  9.795702721221E+05  1.219648654786E+01  1.216126557971E+01  9.262205596403E-01
1094        -105.01760248   33.05087893  0.000000E+00 -2.148192509031E+01 -2.148192509031E+01 -2.178037311687E+01  1.656896559403E+01  1.655368142639E+01  2.319930718198E+01  2.315872549205E+01 -1.577657521312E+02  9.819732074714E+05  6.256050147906E+07  9.795868413429E+05  6.263664128402E+07  1.494209488416E+03  1.515989861533E+03  9.795702723773E+05  9.795702723774E+05  1.219637694696E+01  1.216112610025E+01  9.266109556410E-01
1095        -105.01753422   33.05088202  0.000000E+00 -2.148230251782E+01 -2.148230251782E+01 -2.178070327433E+01  1.655646636252E+01  1.654117660015E+01  2.318692444110E+01  2.314633671620E+01 -1.577638123911E+02  9.819731950576E+05  6.256050148068E+07  9.795868290990E+05  6.263664128032E+07  1.494075658265E+03  1.515856361540E+03  9.795702726326E+05  9.795702726326E+05  1.219626695778E+01  1.216098606694E+01  9.270012520071E-01
1096        -105.01746596   33.05088511  0.000000E+00 -2.148267994163E+01 -2.148267994163E+01 -2.178103343257E+01  1.654396768664E+01  1.652867233123E+01  2.317454225516E+01  2.313394849653E+01 -1.577618723199E+02  9.819731826444E+05  6.256050148230E+07  9.795868168555E+05  6.263664127662E+07  1.493941841782E+03  1.515722875214E+03  9.795702728878E+05  9.795702728879E+05  1.219615619303E+01  1.216084547983E+01  9.273914487223E-01
1097        -105.01739770   33.05088820  0.000000E+00 -2.148305736172E+01 -2.148305736172E+01 -2.178136359157E+01  1.653146956730E+01  1.651616862031E+01  2.316216062450E+01  2.312156083371E+01 -1.577599319176E+02  9.819731702317E+05  6.256050148392E+07  9.795868046126E+05  6.263664127293E+07  1.493808038965E+03  1.515589402557E+03  9.795702731431E+05  9.795702731431E+05  1.219604465268E+01  1.216070433895E+01  9.277815457725E-01
1098        -105.01732944   33.05089129  0.000000E+00 -2.148343477806E+01 -2.148343477806E+01 -2.178169375133E+01  1.651897200432E+01  1.650366546808E+01  2.314977954914E+01  2.310917372843E+01 -1.577579911842E+02  9.819731578196E+05  6.256050148554E+07  9.795867923703E+05  6.263664126923E+07  1.493674249816E+03  1.515455943567E+03  9.795702733983E+05  9.795702733984E+05  1.219593388591E+01  1.216056264437E+01  9.281715431427E-01
1099        -105.01726118   33.05089438  0.000000E+00 -2.148381219064E+01 -2.148381219064E+01 -2.178202391181E+01  1.650647499929E+01  1.649116287520E+01  2.313739903048E+01  2.309678718136E+01 -1.577560501197E+02  9.819731454081E+05  6.256050148716E+07  9.795867801286E+05  6.263664126553E+07  1.493540474333E+03  1.515322498245E+03  9.795702736536E+05  9.795702736536E+05  1.219582195623E+01  1.216042039611E+01  9.285614408168E-01
1100        -105.01719292   33.05089746  0.000000E+00 -2.148418959448E+01 -2.148418959448E+01 -2.178235406910E+01  1.649397897854E+01  1.647866126851E+01  2.312501949326E+01  2.308440161775E+01 -1.577541086189E+02  9.819731329972E+05  6.256050148877E+07  9.795867678870E+05  6.263664126183E+07  1.493406700092E+03  1.515189054161E+03  9.795702739080E+05  9.795702739080E+05  1.219570847630E+01  1.216027752868E+01  9.289511717012E-01
1101        -105.01712466   33.05090055  0.000000E+00 -2.148456699949E+01 -2.148456699949E+01 -2.178268423100E+01  1.648148309137E+01  1.646615979649E+01  2.311264009034E+01  2.307201618921E+01 -1.577521668921E+02  9.819731205868E+05  6.256050149039E+07  9.795867556463E+05  6.263664125814E+07  1.493272951922E+03  1.515055636153E+03  9.795702741632E+05  9.795702741633E+05  1.219559576993E+01  1.216013417324E+01  9.293408699559E-01
1102        -105.01705640   33.05090363  0.000000E+00 -2.148494439571E+01 -2.148494439571E+01 -2.178301438967E+01  1.646898818954E+01  1.645365931216E+01  2.310026166974E+01  2.305963174564E+01 -1.577502247289E+02  9.819731081771E+05  6.256050149199E+07  9.795867434058E+05  6.263664125444E+07  1.493139204949E+03  1.514922219339E+03  9.795702744177E+05  9.795702744177E+05  1.219548190058E+01  1.215999019876E+01  9.297304014241E-01
1103        -105.01698814   33.05090671  0.000000E+00 -2.148532178810E+01 -2.148532178810E+01 -2.178334454901E+01  1.645649384816E+01  1.644115939008E+01  2.308788380869E+01  2.304724786314E+01 -1.577482822345E+02  9.819730957679E+05  6.256050149360E+07  9.795867311659E+05  6.263664125074E+07  1.493005471599E+03  1.514788816148E+03  9.795702746721E+05  9.795702746721E+05  1.219536648090E+01  1.215984567082E+01  9.301198331701E-01
1104        -105.01691988   33.05090979  0.000000E+00 -2.148569917664E+01 -2.148569917664E+01 -2.178367470900E+01  1.644400006793E+01  1.642866003095E+01  2.307550650720E+01  2.303486454240E+01 -1.577463394089E+02  9.819730833593E+05  6.256050149520E+07  9.795867189266E+05  6.263664124705E+07  1.492871751872E+03  1.514655426581E+03  9.795702749265E+05  9.795702749265E+05  1.219525260941E+01  1.215970058948E+01  9.305091651779E-01
1105        -105.01685161   33.05091287  0.000000E+00 -2.148607661638E+01 -2.148607661638E+01 -2.178400491782E+01  1.643150503892E+01  1.641615942365E+01  2.306312797344E+01  2.302247998924E+01 -1.577443959626E+02  9.819730709494E+05  6.256050149681E+07  9.795867066859E+05  6.263664124335E+07  1.492738025615E+03  1.514522030533E+03  9.795702751809E+05  9.795702751809E+05  1.219513680025E+01  1.215955493046E+01  9.308984514255E-01
1106        -105.01678335   33.05091595  0.000000E+00 -2.148645399717E+01 -2.148645399717E+01 -2.178433507907E+01  1.641901238365E+01  1.640366119251E+01  2.305075179425E+01  2.301009779412E+01 -1.577424524746E+02  9.819730585419E+05  6.256050149841E+07  9.795866944477E+05  6.263664123965E+07  1.492604333135E+03  1.514388668214E+03  9.795702754353E+05  9.795702754354E+05  1.219502060265E+01  1.215940874237E+01  9.312875838996E-01
1107        -105.01671509   33.05091903  0.000000E+00 -2.148683137406E+01 -2.148683137406E+01 -2.178466524093E+01  1.640652029185E+01  1.639116352636E+01  2.303837617834E+01  2.299771616278E+01 -1.577405086553E+02  9.819730461350E+05  6.256050150002E+07  9.795866822100E+05  6.263664123596E+07  1.492470654278E+03  1.514255319519E+03  9.795702756897E+05  9.795702756898E+05  1.219490401661E+01  1.215926200103E+01  9.316766165906E-01
1108        -105.01664683   33.05092211  0.000000E+00 -2.148720874704E+01 -2.148720874703E+01 -2.178499540338E+01  1.639402876403E+01  1.637866642586E+01  2.302600112394E+01  2.298533509589E+01 -1.577385645047E+02  9.819730337287E+05  6.256050150162E+07  9.795866699729E+05  6.263664123226E+07  1.492347574050E+03  1.514132569453E+03  9.795702759442E+05  9.795702759442E+05  1.219478665480E+01  1.215911470647E+01  9.320655494850E-01
1109        -105.01657857   33.05092519  0.000000E+00 -2.148758611607E+01 -2.148758611607E+01 -2.178532556641E+01  1.638153780110E+01  1.636616989171E+01  2.301362663477E+01  2.297295459414E+01 -1.577366200230E+02  9.819730213229E+05  6.256050150323E+07  9.795866577364E+05  6.263664122856E+07  1.492250326990E+03  1.514035652556E+03  9.795702761986E+05  9.795702761986E+05  1.219466890451E+01  1.215896685873E+01  9.324543825662E-01
1110        -105.01651031   33.05092826  0.000000E+00 -2.148796347616E+01 -2.148796347616E+01 -2.178565572606E+01  1.636904782938E+01  1.635367435149E+01  2.300125313255E+01  2.296057508356E+01 -1.577346751044E+02  9.819730089178E+05  6.256050150481E+07  9.795866455000E+05  6.263664122487E+07  1.492153050744E+03  1.513938706470E+03  9.795702764522E+05  9.795702764522E+05  1.219455154043E+01  1.215881839248E+01  9.328430489057E-01
1111        -105.01644205   33.05093134  0.000000E+00 -2.148834083727E+01 -2.148834083727E+01 -2.178598589019E+01  1.635655799781E+01  1.634117895216E+01  2.298887977155E+01  2.294819571419E+01 -1.577327299601E+02  9.819729965131E+05  6.256050150642E+07  9.795866332646E+05  6.263664122117E+07  1.492055770408E+03  1.513841756298E+03  9.795702767066E+05  9.795702767066E+05  1.219443262584E+01  1.215866943857E+01  9.332316823331E-01
1112        -105.01637378   33.05093441  0.000000E+00 -2.148871824445E+01 -2.148871824445E+01 -2.178631609910E+01  1.634406734894E+01  1.632868273711E+01  2.297650560728E+01  2.293581554326E+01 -1.577307840891E+02  9.819729841074E+05  6.256050150800E+07  9.795866210275E+05  6.263664121747E+07  1.491958446122E+03  1.513744762221E+03  9.795702769602E+05  9.795702769602E+05  1.219431216068E+01  1.215851984137E+01  9.336202029173E-01
1113        -105.01630552   33.05093749  0.000000E+00 -2.148909559757E+01 -2.148909559757E+01 -2.178664626429E+01  1.633157865175E+01  1.631618847540E+01  2.296413337852E+01  2.292343730906E+01 -1.577288382822E+02  9.819729717038E+05  6.256050150961E+07  9.795866087933E+05  6.263664121378E+07  1.491861132509E+03  1.513647778773E+03  9.795702772146E+05  9.795702772146E+05  1.219419246905E+01  1.215836978137E+01  9.340086366164E-01
1114        -105.01623726   33.05094056  0.000000E+00 -2.148947294166E+01 -2.148947294166E+01 -2.178697642602E+01  1.631909094915E+01  1.630369521066E+01  2.295176214098E+01  2.291106006904E+01 -1.577268920384E+02  9.819729593010E+05  6.256050151120E+07  9.795865965592E+05  6.263664121008E+07  1.491763789818E+03  1.513550766244E+03  9.795702774682E+05  9.795702774682E+05  1.219407277624E+01  1.215821910312E+01  9.343969035814E-01
1115        -105.01616900   33.05094363  0.000000E+00 -2.148985028171E+01 -2.148985028171E+01 -2.178730658824E+01  1.630660381551E+01  1.629120251652E+01  2.293939147151E+01  2.289868339837E+01 -1.577249454632E+02  9.819729468988E+05  6.256050151278E+07  9.795865843256E+05  6.263664120638E+07  1.491666430529E+03  1.513453737117E+03  9.795702777218E+05  9.795702777218E+05  1.219395114545E+01  1.215806787200E+01  9.347850706767E-01
1116        -105.01610073   33.05094670  0.000000E+00 -2.149022767275E+01 -2.149022767275E+01 -2.178763679911E+01  1.629411544162E+01  1.627870858282E+01  2.292701957725E+01  2.288630550384E+01 -1.577229982666E+02  9.819729344953E+05  6.256050151437E+07  9.795865720908E+05  6.263664120269E+07  1.491569039820E+03  1.513356676619E+03  9.795702779754E+05  9.795702779754E+05  1.219382990081E+01  1.215791606286E+01  9.351731917266E-01
1117        -105.01603247   33.05094977  0.000000E+00 -2.149060500466E+01 -2.149060500466E+01 -2.178796696224E+01  1.628162944822E+01  1.626621703199E+01  2.291465004554E+01  2.287392997398E+01 -1.577210510287E+02  9.819729220942E+05  6.256050151596E+07  9.795865598584E+05  6.263664119899E+07  1.491471647335E+03  1.513259614298E+03  9.795702782290E+05  9.795702782290E+05  1.219370749286E+01  1.215776372609E+01  9.355611590240E-01
1118        -105.01596421   33.05095284  0.000000E+00 -2.149098233247E+01 -2.149098233247E+01 -2.178829712581E+01  1.626914402522E+01  1.625372605379E+01  2.290228108279E+01  2.286155501550E+01 -1.577191034594E+02  9.819729096937E+05  6.256050151755E+07  9.795865476266E+05  6.263664119529E+07  1.491374238253E+03  1.513162535379E+03  9.795702784826E+05  9.795702784826E+05  1.219358508368E+01  1.215761083661E+01  9.359490264073E-01
1119        -105.01589595   33.05095591  0.000000E+00 -2.149135965617E+01 -2.149135965617E+01 -2.178862728980E+01  1.625665917473E+01  1.624123564891E+01  2.288991269115E+01  2.284918062907E+01 -1.577171555588E+02  9.819728972937E+05  6.256050151914E+07  9.795865353953E+05  6.263664119160E+07  1.491276812574E+03  1.513065439864E+03  9.795702787362E+05  9.795702787362E+05  1.219346112377E+01  1.215745739446E+01  9.363367938605E-01
1120        -105.01582769   33.05095898  0.000000E+00 -2.149173697575E+01 -2.149173697575E+01 -2.178895745420E+01  1.624417489623E+01  1.622874581804E+01  2.287754486971E+01  2.283680681538E+01 -1.577152073268E+02  9.819728848943E+05  6.256050152072E+07  9.795865231647E+05  6.263664118790E+07  1.491179370297E+03  1.512968327751E+03  9.795702789898E+05  9.795702789898E+05  1.219333716259E+01  1.215730339968E+01  9.367244613691E-01
1121        -105.01575942   33.05096204  0.000000E+00 -2.149211434120E+01 -2.149211434120E+01 -2.178928766321E+01  1.623168980771E+01  1.621625517921E+01  2.286517625354E+01  2.282443220783E+01 -1.577132583672E+02  9.819728724939E+05  6.256050152229E+07  9.795865109323E+05  6.263664118420E+07  1.491081884357E+03  1.512871172020E+03  9.795702792425E+05  9.795702792426E+05  1.219321320016E+01  1.215714876150E+01  9.371120159582E-01
